0,-1.8390000000000002,2.5610000000000004
1,-1.806,2.5610000000000004
2,-1.7730000000000001,2.5610000000000004
3,-1.74,2.5610000000000004
4,-1.7069999999999999,2.5610000000000004
5,-1.6740000000000002,2.5610000000000004
6,-1.641,2.5610000000000004
7,-1.608,2.5610000000000004
8,-1.575,2.5610000000000004
9,-1.5419999999999998,2.5610000000000004
10,-1.5090000000000001,2.5610000000000004
11,-1.476,2.5610000000000004
12,-1.443,2.5610000000000004
13,-1.41,2.5610000000000004
14,-1.377,2.5610000000000004
15,-1.344,2.5610000000000004
16,-1.311,2.5610000000000004
17,-1.278,2.5610000000000004
18,-1.245,2.5610000000000004
19,-1.212,2.5610000000000004
20,-1.179,2.5610000000000004
21,-1.146,2.5610000000000004
22,-1.113,2.5610000000000004
23,-1.08,2.5610000000000004
24,-1.0470000000000002,2.5610000000000004
25,-1.014,2.5610000000000004
26,-0.981,2.5610000000000004
27,-0.948,2.5610000000000004
28,-0.915,2.5610000000000004
29,-0.882,2.5610000000000004
30,-0.8490000000000001,2.5610000000000004
31,-0.816,2.5610000000000004
32,-0.783,2.5610000000000004
33,-0.75,2.5610000000000004
34,-0.7170000000000001,2.5610000000000004
35,-0.684,2.5610000000000004
36,-0.6509999999999999,2.5610000000000004
37,-0.618,2.5610000000000004
38,-0.585,2.5610000000000004
39,-0.552,2.5610000000000004
40,-0.519,2.5610000000000004
41,-0.48600000000000004,2.5610000000000004
42,-0.45299999999999996,2.5610000000000004
43,-0.42,2.5610000000000004
44,-0.387,2.5610000000000004
45,-0.354,2.5610000000000004
46,-0.321,2.5610000000000004
47,-0.28800000000000003,2.5610000000000004
48,-0.255,2.5610000000000004
49,-0.222,2.5610000000000004
50,-0.189,2.5610000000000004
51,-0.156,2.5610000000000004
52,-0.12300000000000001,2.5610000000000004
53,-0.09,2.5610000000000004
54,-0.057,2.5610000000000004
55,-0.024,2.5610000000000004
56,0.009000000000000001,2.5610000000000004
57,0.042,2.5610000000000004
58,0.075,2.5610000000000004
59,0.10800000000000001,2.5610000000000004
60,0.141,2.5610000000000004
