-120.6,256.1
-119.6,256.1
-118.6,256.1
-117.6,256.1
-116.6,256.1
-115.6,256.1
-114.6,256.1
-113.6,256.1
-112.6,256.1
-111.6,256.1
-110.6,256.1
-109.6,256.1
-108.6,256.1
-107.6,256.1
-106.6,256.1
-105.6,256.1
-104.6,256.1
-103.6,256.1
-102.6,256.1
-101.6,256.1
-100.6,256.1
-99.6,256.1
-98.6,256.1
-97.6,256.1
-96.6,256.1
-95.6,256.1
-94.6,256.1
-93.6,256.1
-92.6,256.1
-91.6,256.1
-90.6,256.1
-89.6,256.1
-88.6,256.1
-87.6,256.1
-86.6,256.1
-85.6,256.1
-84.6,256.1
-83.6,256.1
-82.6,256.1
-81.6,256.1
-80.6,256.1
-79.6,256.1
-78.6,256.1
-77.6,256.1
-76.6,256.1
-75.6,256.1
-74.9828696,256.424585
-74.10729192,256.9076624
-73.23171423,257.3907397
-72.35613655,257.873817
-71.48055886,258.3568944
-70.60498118,258.8399717
-69.72940349,259.3230491
-68.85382581,259.8061264
-67.97824812,260.2892038
-67.10267044,260.7722811
-66.22709275,261.2553584
-65.35151507,261.7384358
-64.47593738,262.2215131
-63.6003597,262.7045905
-62.72478201,263.1876678
-61.84920433,263.6707451
-60.97362665,264.1538225
-60.09804896,264.6368998
-59.22247128,265.1199772
-58.3468936,265.6030545
-57.47131592,266.0861319
-56.59573823,266.5692092
-55.72016055,267.0522866
-54.84458287,267.5353639
-53.96900519,268.0184413
-53.0934275,268.5015186
-52.21784982,268.9845959
-51.34227214,269.4676733
-50.46669446,269.9507506
-49.59111677,270.433828
-48.71553909,270.9169053
-47.8399614,271.3999827
-46.96438372,271.88306
-46.08880603,272.3661373
-45.21322835,272.8492147
-44.33765066,273.332292
-43.46207298,273.8153694
-42.58649529,274.2984467
-41.71091761,274.781524
-40.83533992,275.2646014
-39.95976224,275.7476787
-39.08418455,276.2307561
-38.20860687,276.7138334
-37.33302918,277.1969108
-36.4574515,277.6799881
-35.55849697,278.1174941
-34.65536047,278.5468476
-33.73390723,278.8960845
-32.73392376,278.9018335
-31.73394028,278.9075825
-30.73395681,278.9133314
-29.73397333,278.9190804
-28.73398986,278.9248294
-27.73400639,278.9305783
-26.73402291,278.9363273
-25.73403944,278.9420763
-24.73405596,278.9478253
-23.73407249,278.9535742
-22.73408901,278.9593232
-21.73410554,278.9650722
-20.73412206,278.9708212
-19.73413859,278.9765701
-18.73415511,278.9823191
-17.73417164,278.9880681
-16.73418817,278.9938171
-15.73420469,278.999566
-14.73422122,279.005315
-13.73423774,279.011064
-12.73425427,279.016813
-11.73427079,279.022562
-10.73428732,279.0283109
-9.734303845,279.0340599
-8.73432037,279.0398089
-7.734336896,279.0455579
-6.734353421,279.0513069
-5.734369947,279.0570558
-4.734386472,279.0628048
-3.734402998,279.0685538
-2.734419523,279.0743028
-1.734436049,279.0800518
-0.734452574,279.0858007
0.2655309,279.0915497
1.265514375,279.0972987
2.265497849,279.1030477
3.265481324,279.1087967
4.265464798,279.1145456
5.265448273,279.1202946
6.265431747,279.1260436
7.265415221,279.1317926
8.265398696,279.1375416
9.26538217,279.1432905
10.26536564,279.1490395
11.26535154,279.1531863
12.26534784,279.1504638
13.26534413,279.1477413
14.26534043,279.1450188
15.26533672,279.1422963
16.26533301,279.1395737
17.26532931,279.1368512
18.2653256,279.1341287
19.2653219,279.1314062
20.26531819,279.1286837
21.26531448,279.1259612
22.26531078,279.1232387
23.26530707,279.1205162
24.26530337,279.1177937
25.21195478,278.9403436
26.042947,278.3840595
26.87393921,277.8277755
27.70493143,277.2714915
28.53592365,276.7152074
29.36691586,276.1589234
30.19790808,275.6026393
31.0289003,275.0463553
31.85989252,274.4900712
32.69088473,273.9337872
33.52187695,273.3775032
34.35286917,272.8212191
35.18386138,272.2649351
36.0148536,271.708651
36.84584582,271.152367
37.67683803,270.5960829
38.50783025,270.0397989
39.33882246,269.4835149
40.16981468,268.9272308
41.00080689,268.3709468
41.83179911,267.8146627
42.66279132,267.2583787
43.49378353,266.7020946
44.32477575,266.1458106
45.15576796,265.5895265
45.98676018,265.0332425
46.81775239,264.4769584
47.64874461,263.9206744
48.47973682,263.3643904
49.31072903,262.8081063
50.14230526,262.2526978
50.9751477,261.6991877
51.80799014,261.1456776
52.64083258,260.5921674
53.47367502,260.0386573
54.30651746,259.4851471
55.1393599,258.931637
55.97220234,258.3781269
56.80504478,257.8246167
57.63788722,257.2711066
58.47072966,256.7175965
59.3035721,256.1640863
60.28421832,256.1
