x,y
96.49999999999999,-256.09999999999997
95.18546218584173,-256.09489505094956
93.8712300959918,-256.0795813910651
92.55760938365547,-256.05406258187065
91.24490555984922,-256.0183445583193
89.93342392234683,-255.97243562741292
88.62346948467652,-255.9163464662701
87.31534690518265,-255.85009011964303
86.00936041617152,-255.7736819968835
84.70581375315493,-255.68713986835945
83.40501008421036,-255.59048386132167
82.1072519394725,-255.48373645522312
80.81284114077303,-255.36692247649063
79.52207873144593,-255.2400690927511
78.23526490631274,-255.10320580651296
76.95269894186627,-254.9563644483048
75.67467912666687,-254.7995791692726
74.40150269196944,-254.63288643323682
73.1334657425953,-254.4563250082123
71.87086318806712,-254.2699359573917
70.613988674021,-254.07376262959545
69.36313451391274,-253.86785064918993
68.11859162103435,-253.65224790547674
66.88064944085535,-253.4270045415548
65.6495958837065,-253.19217294265857
64.42571725781944,-252.94780772397476
63.20929820274007,-252.69396571794033
62.00062162312883,-252.43070596102487
60.79996862296563,-252.1580896800004
59.607618440172764,-251.87618027770176
58.423848381671895,-251.58504331828092
57.24893375889077,-251.28474651195862
56.083147823733036,-250.9753596992768
54.92676170502809,-250.65695483485575
53.7800443454737,-250.32960597065951
52.64326243908801,-249.99338923877343
51.51668036918359,-249.648382833698
50.40056014687977,-249.2946669941631
49.29516135016608,-248.93232398446662
48.20074106353167,-248.5614380753422
47.117553818174756,-248.18209552436016
46.04585153280611,-247.7943845558666
44.985883455059685,-247.39839534046467
43.937896103524515,-246.9942199740437
42.90213321041187,-246.58195245636003
41.8788356648696,-246.1616886691755
40.86824145695857,-245.73352635395815
39.87058562230244,-245.29756508915
38.886100187425484,-244.85390626700826
37.915014115789454,-244.4026530700242
36.95755325454326,-243.94391044692574
36.01394028199738,-243.47778508826957
35.084394655835055,-243.00438540162776
34.16913256207287,-242.52382148637528
33.2683668647816,-242.03620510808398
32.3823070565805,-241.54164967252922
31.51115920991495,-241.0402701993146
30.65512592912995,-240.532183295122
29.814406303350054,-240.01750712659188
28.98919586017685,-239.49636139284127
28.179686520214815,-238.96886729762494
27.38606655243599,-238.43514752114706
26.608520530394003,-237.89532619152908
25.847229289297275,-237.34952885594112
25.102369883952164,-236.7978824514032
24.374115547584807,-236.2405152752634
23.66263565155208,-235.6775569553593
22.9680956659505,-235.1091384198705
22.29065712113274,-234.53539186686814
21.63047757014003,-233.95645073356962
20.987710552059937,-233.37244966530469
20.3625055563175,-232.78352448420088
19.75500798790806,-232.18981215759501
19.165359133580438,-231.59145076617864
18.593696128977356,-230.98857947188412
18.04015192674177,-230.38133848551976
17.50485526559575,-229.76986903416056
16.987930640399554,-229.1543133283029
16.48949827319754,-228.53481452879026
16.00967408525804,-227.91151671351832
15.548569670113324,-227.2845648439263
15.10629226760598,-226.65410473128293
14.68294473894818,-226.02028300277524
14.278625542798878,-225.3832470674069
13.893428712365179,-224.74314508171517
13.527443833532928,-224.10012591531395
13.180756024031496,-223.45433911627075
12.853445913637813,-222.8059348763262
12.545589625424185,-222.15506399596364
12.257258758054249,-221.5018778493372
11.988520369131038,-220.84652834906635
11.739436959601449,-220.18916791090555
11.510066459220113,-219.52994941829644
11.300462213076727,-218.8690261868116
11.110672969189352,-218.20655192849762
10.94074286716716,-217.54268071612606
10.790711427944643,-216.87756694736052
10.66061354459029,-216.211365308848
10.550479474191405,-215.54423074024325
10.46033483081716,-214.8763183981742
10.390200579561466,-214.20778362015685
10.34009303166711,-213.53878188846815
10.310023840732228,-212.8694687939854
10.300000000000011,-212.19999999999996
