x,y
-231.0,-212.2
-231.0,-211.1860655737705
-231.0,-210.17213114754097
-231.0,-209.15819672131147
-231.0,-208.14426229508194
-231.0,-207.13032786885245
-231.0,-206.11639344262295
-231.0,-205.10245901639342
-231.0,-204.08852459016393
-231.0,-203.0745901639344
-231.0,-202.0606557377049
-231.0,-201.04672131147538
-231.0,-200.03278688524588
-231.0,-199.0188524590164
-231.0,-198.00491803278686
-231.0,-196.99098360655736
-231.0,-195.97704918032784
-231.0,-194.96311475409834
-231.0,-193.94918032786885
-231.0,-192.93524590163932
-231.0,-191.92131147540982
-231.0,-190.9073770491803
-231.0,-189.8934426229508
-231.0,-188.8795081967213
-231.0,-187.86557377049178
-231.0,-186.85163934426228
-231.0,-185.83770491803276
-231.0,-184.82377049180326
-231.0,-183.80983606557373
-231.0,-182.79590163934424
-231.0,-181.78196721311474
-231.0,-180.76803278688521
-231.0,-179.75409836065572
-231.0,-178.74016393442622
-231.0,-177.7262295081967
-231.0,-176.7122950819672
-231.0,-175.69836065573767
-231.0,-174.68442622950818
-231.0,-173.67049180327865
-231.0,-172.65655737704915
-231.0,-171.64262295081966
-231.0,-170.62868852459013
-231.0,-169.61475409836063
-231.0,-168.6008196721311
-231.0,-167.5868852459016
-231.0,-166.5729508196721
-231.0,-165.5590163934426
-231.0,-164.5450819672131
-231.0,-163.53114754098357
-231.0,-162.51721311475407
-231.0,-161.50327868852457
-231.0,-160.48934426229505
-231.0,-159.47540983606555
-231.0,-158.46147540983603
-231.0,-157.44754098360653
-231.0,-156.433606557377
-231.0,-155.4196721311475
-231.0,-154.405737704918
-231.0,-153.39180327868849
-231.0,-152.377868852459
-231.0,-151.3639344262295
-231.0,-150.34999999999997
-231.0,-149.33606557377044
-231.0,-148.32213114754094
-231.0,-147.30819672131145
-231.0,-146.29426229508192
-231.0,-145.28032786885242
-231.0,-144.26639344262293
-231.0,-143.2524590163934
-231.0,-142.2385245901639
-231.0,-141.2245901639344
-231.0,-140.21065573770488
-231.0,-139.19672131147536
-231.0,-138.18278688524586
-231.0,-137.16885245901636
-231.0,-136.15491803278684
-231.0,-135.1409836065573
-231.0,-134.12704918032784
-231.0,-133.11311475409832
-231.0,-132.0991803278688
-231.0,-131.08524590163933
-231.0,-130.0713114754098
-231.0,-129.05737704918027
-231.0,-128.04344262295078
-231.0,-127.02950819672127
-231.0,-126.01557377049176
-231.0,-125.00163934426224
-231.0,-123.98770491803275
-231.0,-122.97377049180324
-231.0,-121.95983606557373
-231.0,-120.94590163934421
-231.0,-119.9319672131147
-231.0,-118.9180327868852
-231.0,-117.9040983606557
-231.0,-116.89016393442618
-231.0,-115.87622950819667
-231.0,-114.86229508196716
-231.0,-113.84836065573766
-231.0,-112.83442622950815
-231.0,-111.82049180327864
-231.0,-110.80655737704913
-231.0,-109.79262295081962
-231.0,-108.77868852459011
-231.0,-107.7647540983606
-231.0,-106.7508196721311
-231.0,-105.73688524590159
-231.0,-104.72295081967208
-231.0,-103.70901639344258
-231.0,-102.69508196721307
-231.0,-101.68114754098356
-231.0,-100.66721311475405
-231.0,-99.65327868852454
-231.0,-98.63934426229503
-231.0,-97.62540983606551
-231.0,-96.611475409836
-231.0,-95.59754098360649
-231.0,-94.583606557377
-231.0,-93.56967213114748
-231.0,-92.55573770491799
-231.0,-91.54180327868848
-231.0,-90.52786885245897
-231.0,-89.51393442622945
-231.0,-88.49999999999994
