x,y
231.1,84.59999999999998
231.08793562632093,83.57087101881686
231.05174913622272,82.54230767756962
230.99146041887803,81.5148753053016
230.9071026107613,80.48913860944198
230.7987220774361,79.46566136542556
230.66637838807117,78.4450061068252
230.5101442826994,77.42773381616652
230.3301056322378,76.4144036165952
230.1263613912903,75.40557246456623
229.89902354375928,74.40179484372422
229.648217041296,73.40362246014239
229.37407973462328,72.4116039390887
229.0767622977688,71.42628452348504
228.75642814525006,70.44820577422536
228.41325334225695,69.47790527251776
228.04742650788108,68.51591632441398
227.6591487114451,67.56276766768822
227.24863336198896,66.61898318122736
226.81610609097402,65.6850815970914
226.36180462826925,64.76157621540287
225.88597867148783,63.84897462222196
225.3888897487459,62.94777841056185
224.87081107491883,62.05848290469842
224.33202740147436,61.18157688792525
223.77283485996463,60.317542333903745
223.1935407992633,59.466854141756016
222.59446361663788,58.629979875046345
221.97593258274856,57.80737950479411
221.3382876606717,56.99950515666015
220.68187931904578,56.20680086244497
220.00706833944335,55.4297023160357
219.31422561807506,54.66863663393576
218.6037319619336,53.92402212050883
217.87597787949113,53.19626803806639
217.13136336606422,52.48577438192492
216.37029768396428,51.79293166055661
215.593199137555,51.118120680954206
214.80049484333983,50.461712339328265
213.99262049520587,49.824067417251406
213.17002012495362,49.2055363833621
212.33314585824397,48.60645920073665
211.48245766609622,48.02716514003536
210.6184231120747,47.467972598525606
209.74151709530153,46.92918892508115
208.8522215894381,46.41111025125409
207.951025377778,45.914021328512135
207.0384237845971,45.43819537173073
206.11491840290861,44.983893909025966
205.1810168187726,44.55136663801101
204.23723233231175,44.14085128855487
203.284083675586,43.752573492118884
202.3220947274822,43.386746657743025
201.35179422577463,43.04357185474992
200.37371547651492,42.72323770223119
199.38839606091125,42.4259202653767
198.39637753985758,42.15178295870398
197.39820515627576,41.9009764562407
196.39442753543375,41.673638608709695
195.38559638340482,41.4698943677622
194.37226618383346,41.2898557173006
193.35499389317476,41.13362161192881
192.3343386345744,41.00127792256386
191.310861390558,40.89289738923866
190.2851246946983,40.80853958112194
189.25769232243033,40.74825086377725
188.2291289811831,40.71206437367907
187.2,40.69999999999999
