x,y
-187.1,40.699999999999996
-188.12912898118313,40.71206437367908
-189.15769232243036,40.74825086377726
-190.18512469469837,40.80853958112195
-191.21086139055802,40.89289738923867
-192.2343386345744,41.00127792256387
-193.2549938931748,41.13362161192882
-194.27226618383347,41.289855717300604
-195.2855963834048,41.4698943677622
-196.29442753543375,41.67363860870971
-197.29820515627577,41.900976456240706
-198.2963775398576,42.15178295870399
-199.28839606091128,42.42592026537671
-200.27371547651495,42.723237702231195
-201.25179422577463,43.043571854749935
-202.22209472748222,43.38674665774304
-203.184083675586,43.7525734921189
-204.13723233231175,44.140851288554884
-205.08101681877264,44.55136663801103
-206.0149184029086,44.983893909025966
-206.93842378459712,45.438195371730735
-207.85102537777803,45.914021328512156
-208.75222158943814,46.41111025125411
-209.64151709530157,46.929188925081164
-210.51842311207474,47.46797259852562
-211.38245766609623,48.02716514003537
-212.23314585824397,48.606459200736666
-213.07002012495366,49.205536383362116
-213.89262049520588,49.82406741725142
-214.70049484333984,50.46171233932829
-215.49319913755502,51.11812068095422
-216.2702976839643,51.79293166055661
-217.03136336606423,52.485774381924934
-217.77597787949117,53.19626803806641
-218.5037319619336,53.92402212050885
-219.21422561807506,54.668636633935776
-219.90706833944338,55.42970231603573
-220.58187931904575,56.20680086244497
-221.23828766067172,56.99950515666016
-221.8759325827486,57.80737950479413
-222.4944636166379,58.62997987504636
-223.09354079926334,59.466854141756045
-223.6728348599646,60.317542333903745
-224.2320274014744,61.181576887925274
-224.77081107491884,62.05848290469844
-225.2888897487459,62.94777841056187
-225.78597867148784,63.848974622221974
-226.26180462826926,64.76157621540291
-226.71610609097402,65.6850815970914
-227.14863336198897,66.61898318122738
-227.55914871144512,67.56276766768823
-227.94742650788112,68.515916324414
-228.31325334225696,69.47790527251777
-228.65642814525006,70.44820577422536
-228.9767622977688,71.42628452348505
-229.27407973462329,72.41160393908874
-229.548217041296,73.4036224601424
-229.7990235437593,74.40179484372423
-230.0263613912903,75.40557246456626
-230.23010563223778,76.4144036165952
-230.41014428269938,77.42773381616654
-230.56637838807117,78.44500610682522
-230.69872207743612,79.46566136542558
-230.80710261076132,80.489138609442
-230.89146041887804,81.51487530530164
-230.95174913622273,82.54230767756964
-230.9879356263209,83.57087101881687
-231.0,84.6
