x,y
231.1,212.2
231.1,211.1873015873016
231.1,210.17460317460316
231.1,209.16190476190474
231.1,208.14920634920634
231.1,207.13650793650794
231.1,206.1238095238095
231.1,205.1111111111111
231.1,204.0984126984127
231.1,203.0857142857143
231.1,202.07301587301586
231.1,201.06031746031744
231.1,200.04761904761904
231.1,199.03492063492064
231.1,198.0222222222222
231.1,197.00952380952378
231.1,195.9968253968254
231.1,194.984126984127
231.1,193.97142857142856
231.1,192.95873015873013
231.1,191.94603174603174
231.1,190.93333333333334
231.1,189.9206349206349
231.1,188.90793650793648
231.1,187.89523809523808
231.1,186.8825396825397
231.1,185.86984126984126
231.1,184.85714285714283
231.1,183.84444444444443
231.1,182.83174603174604
231.1,181.8190476190476
231.1,180.80634920634918
231.1,179.79365079365078
231.1,178.78095238095239
231.1,177.76825396825396
231.1,176.75555555555553
231.1,175.74285714285713
231.1,174.73015873015873
231.1,173.7174603174603
231.1,172.70476190476188
231.1,171.69206349206348
231.1,170.67936507936508
231.1,169.66666666666666
231.1,168.65396825396823
231.1,167.64126984126983
231.1,166.62857142857143
231.1,165.615873015873
231.1,164.60317460317458
231.1,163.59047619047618
231.1,162.57777777777778
231.1,161.56507936507936
231.1,160.55238095238093
231.1,159.53968253968253
231.1,158.52698412698413
231.1,157.5142857142857
231.1,156.50158730158728
231.1,155.48888888888888
231.1,154.47619047619048
231.1,153.46349206349205
231.1,152.45079365079363
231.1,151.43809523809523
231.1,150.42539682539683
231.1,149.4126984126984
231.1,148.39999999999998
231.1,147.38730158730158
231.1,146.37460317460318
231.1,145.36190476190475
231.1,144.34920634920633
231.1,143.33650793650793
231.1,142.32380952380953
231.1,141.3111111111111
231.1,140.29841269841268
231.1,139.28571428571428
231.1,138.27301587301588
231.1,137.26031746031745
231.1,136.24761904761903
231.1,135.23492063492063
231.1,134.22222222222223
231.1,133.2095238095238
231.1,132.19682539682537
231.1,131.18412698412698
231.1,130.17142857142858
231.1,129.15873015873015
231.1,128.14603174603172
231.1,127.13333333333333
231.1,126.12063492063491
231.1,125.1079365079365
231.1,124.09523809523809
231.1,123.08253968253968
231.1,122.06984126984126
231.1,121.05714285714285
231.1,120.04444444444444
231.1,119.03174603174602
231.1,118.01904761904761
231.1,117.0063492063492
231.1,115.99365079365079
231.1,114.98095238095237
231.1,113.96825396825396
231.1,112.95555555555555
231.1,111.94285714285714
231.1,110.93015873015872
231.1,109.91746031746031
231.1,108.9047619047619
231.1,107.89206349206349
231.1,106.87936507936507
231.1,105.86666666666666
231.1,104.85396825396825
231.1,103.84126984126983
231.1,102.82857142857142
231.1,101.81587301587301
231.1,100.8031746031746
231.1,99.79047619047618
231.1,98.77777777777777
231.1,97.76507936507936
231.1,96.75238095238095
231.1,95.73968253968253
231.1,94.72698412698412
231.1,93.71428571428571
231.1,92.7015873015873
231.1,91.68888888888888
231.1,90.67619047619047
231.1,89.66349206349206
231.1,88.65079365079364
231.1,87.63809523809523
231.1,86.62539682539682
231.1,85.6126984126984
231.1,84.6
