x,y
-187.1,-44.59999999999995
-186.080412371134,-44.59999999999995
-185.06082474226804,-44.59999999999995
-184.04123711340205,-44.59999999999995
-183.02164948453608,-44.59999999999995
-182.0020618556701,-44.59999999999995
-180.98247422680413,-44.59999999999995
-179.96288659793814,-44.59999999999995
-178.94329896907215,-44.59999999999995
-177.92371134020618,-44.59999999999995
-176.9041237113402,-44.59999999999995
-175.88453608247423,-44.59999999999995
-174.86494845360824,-44.59999999999995
-173.84536082474227,-44.59999999999995
-172.82577319587628,-44.59999999999995
-171.80618556701032,-44.59999999999995
-170.78659793814433,-44.59999999999995
-169.76701030927836,-44.59999999999995
-168.74742268041237,-44.59999999999995
-167.72783505154638,-44.59999999999995
-166.70824742268042,-44.59999999999995
-165.68865979381442,-44.59999999999995
-164.66907216494846,-44.59999999999995
-163.64948453608247,-44.59999999999995
-162.6298969072165,-44.59999999999995
-161.6103092783505,-44.59999999999995
-160.59072164948452,-44.59999999999995
-159.57113402061856,-44.59999999999995
-158.55154639175257,-44.59999999999995
-157.5319587628866,-44.59999999999995
-156.5123711340206,-44.59999999999995
-155.49278350515465,-44.59999999999995
-154.47319587628866,-44.59999999999995
-153.45360824742266,-44.59999999999995
-152.4340206185567,-44.59999999999995
-151.4144329896907,-44.59999999999995
-150.39484536082475,-44.59999999999995
-149.37525773195875,-44.59999999999995
-148.3556701030928,-44.59999999999995
-147.3360824742268,-44.59999999999995
-146.3164948453608,-44.59999999999995
-145.29690721649484,-44.59999999999995
-144.27731958762885,-44.59999999999995
-143.2577319587629,-44.59999999999995
-142.2381443298969,-44.59999999999995
-141.21855670103093,-44.59999999999995
-140.19896907216494,-44.59999999999995
-139.17938144329895,-44.59999999999995
-138.159793814433,-44.59999999999995
-137.14020618556702,-44.59999999999995
-136.12061855670103,-44.59999999999995
-135.10103092783504,-44.59999999999995
-134.08144329896908,-44.59999999999995
-133.0618556701031,-44.59999999999995
-132.0422680412371,-44.59999999999995
-131.02268041237113,-44.59999999999995
-130.00309278350517,-44.59999999999995
-128.98350515463918,-44.59999999999995
-127.9639175257732,-44.59999999999995
-126.94432989690722,-44.59999999999995
-125.92474226804123,-44.59999999999995
-124.90515463917527,-44.59999999999995
-123.88556701030927,-44.59999999999995
-122.8659793814433,-44.59999999999995
-121.84639175257732,-44.59999999999995
-120.82680412371134,-44.59999999999995
-119.80721649484536,-44.59999999999995
-118.78762886597939,-44.59999999999995
-117.76804123711341,-44.59999999999995
-116.74845360824742,-44.59999999999995
-115.72886597938144,-44.59999999999995
-114.70927835051548,-44.59999999999995
-113.68969072164948,-44.59999999999995
-112.6701030927835,-44.59999999999995
-111.65051546391753,-44.59999999999995
-110.63092783505155,-44.59999999999995
-109.61134020618557,-44.59999999999995
-108.5917525773196,-44.59999999999995
-107.5721649484536,-44.59999999999995
-106.55257731958763,-44.59999999999995
-105.53298969072165,-44.59999999999995
-104.51340206185567,-44.59999999999995
-103.4938144329897,-44.59999999999995
-102.47422680412372,-44.59999999999995
-101.45463917525773,-44.59999999999995
-100.43505154639176,-44.59999999999995
-99.41546391752578,-44.59999999999995
-98.39587628865979,-44.59999999999995
-97.37628865979381,-44.59999999999995
-96.35670103092784,-44.59999999999995
-95.33711340206186,-44.59999999999995
-94.31752577319588,-44.59999999999995
-93.2979381443299,-44.59999999999995
-92.27835051546391,-44.59999999999995
-91.25876288659794,-44.59999999999995
-90.23917525773197,-44.59999999999995
-89.21958762886598,-44.59999999999995
-88.2,-44.59999999999995
