x,y
96.5,-256.09999999999997
95.48970588235294,-256.09999999999997
94.47941176470589,-256.09999999999997
93.46911764705882,-256.09999999999997
92.45882352941176,-256.09999999999997
91.44852941176471,-256.09999999999997
90.43823529411765,-256.09999999999997
89.42794117647058,-256.09999999999997
88.41764705882353,-256.09999999999997
87.40735294117647,-256.09999999999997
86.3970588235294,-256.09999999999997
85.38676470588236,-256.09999999999997
84.37647058823529,-256.09999999999997
83.36617647058823,-256.09999999999997
82.35588235294118,-256.09999999999997
81.34558823529412,-256.09999999999997
80.33529411764707,-256.09999999999997
79.325,-256.09999999999997
78.31470588235294,-256.09999999999997
77.30441176470589,-256.09999999999997
76.29411764705883,-256.09999999999997
75.28382352941176,-256.09999999999997
74.2735294117647,-256.09999999999997
73.26323529411765,-256.09999999999997
72.25294117647059,-256.09999999999997
71.24264705882354,-256.09999999999997
70.23235294117647,-256.09999999999997
69.22205882352941,-256.09999999999997
68.21176470588236,-256.09999999999997
67.2014705882353,-256.09999999999997
66.19117647058823,-256.09999999999997
65.18088235294118,-256.09999999999997
64.17058823529412,-256.09999999999997
63.160294117647055,-256.09999999999997
62.15,-256.09999999999997
61.13970588235294,-256.09999999999997
60.129411764705885,-256.09999999999997
59.11911764705882,-256.09999999999997
58.108823529411765,-256.09999999999997
57.09852941176471,-256.09999999999997
56.088235294117645,-256.09999999999997
55.07794117647059,-256.09999999999997
54.067647058823525,-256.09999999999997
53.057352941176475,-256.09999999999997
52.047058823529404,-256.09999999999997
51.036764705882355,-256.09999999999997
50.0264705882353,-256.09999999999997
49.016176470588235,-256.09999999999997
48.00588235294118,-256.09999999999997
46.99558823529412,-256.09999999999997
45.98529411764706,-256.09999999999997
44.975,-256.09999999999997
43.96470588235294,-256.09999999999997
42.95441176470588,-256.09999999999997
41.944117647058825,-256.09999999999997
40.93382352941176,-256.09999999999997
39.923529411764704,-256.09999999999997
38.913235294117655,-256.09999999999997
37.902941176470584,-256.09999999999997
36.892647058823535,-256.09999999999997
35.882352941176464,-256.09999999999997
34.872058823529414,-256.09999999999997
33.86176470588236,-256.09999999999997
32.851470588235294,-256.09999999999997
31.841176470588238,-256.09999999999997
30.830882352941174,-256.09999999999997
29.82058823529411,-256.09999999999997
28.81029411764706,-256.09999999999997
27.799999999999997,-256.09999999999997
26.789705882352948,-256.09999999999997
25.779411764705884,-256.09999999999997
24.76911764705882,-256.09999999999997
23.75882352941177,-256.09999999999997
22.748529411764707,-256.09999999999997
21.738235294117644,-256.09999999999997
20.727941176470594,-256.09999999999997
19.71764705882353,-256.09999999999997
18.707352941176467,-256.09999999999997
17.697058823529417,-256.09999999999997
16.686764705882354,-256.09999999999997
15.67647058823529,-256.09999999999997
14.66617647058824,-256.09999999999997
13.655882352941177,-256.09999999999997
12.645588235294113,-256.09999999999997
11.63529411764705,-256.09999999999997
10.625,-256.09999999999997
9.61470588235295,-256.09999999999997
8.604411764705887,-256.09999999999997
7.594117647058809,-256.09999999999997
6.5838235294117595,-256.09999999999997
5.57352941176471,-256.09999999999997
4.563235294117646,-256.09999999999997
3.552941176470597,-256.09999999999997
2.542647058823519,-256.09999999999997
1.5323529411764696,-256.09999999999997
0.5220588235294059,-256.09999999999997
-0.48823529411764355,-256.09999999999997
-1.4985294117647072,-256.09999999999997
-2.5088235294117567,-256.09999999999997
-3.5191176470588346,-256.09999999999997
-4.529411764705884,-256.09999999999997
-5.539705882352948,-256.09999999999997
-6.549999999999997,-256.09999999999997
-7.560294117647047,-256.09999999999997
-8.570588235294125,-256.09999999999997
-9.580882352941174,-256.09999999999997
-10.591176470588238,-256.09999999999997
-11.601470588235287,-256.09999999999997
-12.61176470588235,-256.09999999999997
-13.622058823529414,-256.09999999999997
-14.632352941176478,-256.09999999999997
-15.642647058823528,-256.09999999999997
-16.65294117647059,-256.09999999999997
-17.66323529411764,-256.09999999999997
-18.67352941176469,-256.09999999999997
-19.683823529411768,-256.09999999999997
-20.69411764705883,-256.09999999999997
-21.70441176470588,-256.09999999999997
-22.71470588235293,-256.09999999999997
-23.724999999999994,-256.09999999999997
-24.735294117647072,-256.09999999999997
-25.74558823529412,-256.09999999999997
-26.75588235294117,-256.09999999999997
-27.766176470588235,-256.09999999999997
-28.776470588235284,-256.09999999999997
-29.786764705882362,-256.09999999999997
-30.79705882352941,-256.09999999999997
-31.807352941176475,-256.09999999999997
