x,y
-231.0,84.6
-231.0,85.6126984126984
-231.0,86.62539682539682
-231.0,87.63809523809523
-231.0,88.65079365079364
-231.0,89.66349206349206
-231.0,90.67619047619047
-231.0,91.68888888888888
-231.0,92.7015873015873
-231.0,93.71428571428571
-231.0,94.72698412698412
-231.0,95.73968253968253
-231.0,96.75238095238095
-231.0,97.76507936507936
-231.0,98.77777777777777
-231.0,99.79047619047618
-231.0,100.8031746031746
-231.0,101.81587301587301
-231.0,102.82857142857142
-231.0,103.84126984126983
-231.0,104.85396825396825
-231.0,105.86666666666666
-231.0,106.87936507936507
-231.0,107.89206349206349
-231.0,108.9047619047619
-231.0,109.91746031746031
-231.0,110.93015873015872
-231.0,111.94285714285714
-231.0,112.95555555555555
-231.0,113.96825396825396
-231.0,114.98095238095237
-231.0,115.99365079365079
-231.0,117.0063492063492
-231.0,118.01904761904761
-231.0,119.03174603174602
-231.0,120.04444444444444
-231.0,121.05714285714285
-231.0,122.06984126984126
-231.0,123.08253968253968
-231.0,124.09523809523809
-231.0,125.1079365079365
-231.0,126.12063492063491
-231.0,127.13333333333333
-231.0,128.14603174603172
-231.0,129.15873015873015
-231.0,130.17142857142858
-231.0,131.18412698412698
-231.0,132.19682539682537
-231.0,133.2095238095238
-231.0,134.22222222222223
-231.0,135.23492063492063
-231.0,136.24761904761903
-231.0,137.26031746031745
-231.0,138.27301587301588
-231.0,139.28571428571428
-231.0,140.29841269841268
-231.0,141.3111111111111
-231.0,142.32380952380953
-231.0,143.33650793650793
-231.0,144.34920634920633
-231.0,145.36190476190475
-231.0,146.37460317460318
-231.0,147.38730158730158
-231.0,148.39999999999998
-231.0,149.4126984126984
-231.0,150.42539682539683
-231.0,151.43809523809523
-231.0,152.45079365079363
-231.0,153.46349206349205
-231.0,154.47619047619048
-231.0,155.48888888888888
-231.0,156.50158730158728
-231.0,157.5142857142857
-231.0,158.52698412698413
-231.0,159.53968253968253
-231.0,160.55238095238093
-231.0,161.56507936507936
-231.0,162.57777777777778
-231.0,163.59047619047618
-231.0,164.60317460317458
-231.0,165.615873015873
-231.0,166.62857142857143
-231.0,167.64126984126983
-231.0,168.65396825396823
-231.0,169.66666666666666
-231.0,170.67936507936508
-231.0,171.69206349206348
-231.0,172.70476190476188
-231.0,173.7174603174603
-231.0,174.73015873015873
-231.0,175.74285714285713
-231.0,176.75555555555553
-231.0,177.76825396825396
-231.0,178.78095238095239
-231.0,179.79365079365078
-231.0,180.80634920634918
-231.0,181.8190476190476
-231.0,182.83174603174604
-231.0,183.84444444444443
-231.0,184.85714285714283
-231.0,185.86984126984126
-231.0,186.8825396825397
-231.0,187.89523809523808
-231.0,188.90793650793648
-231.0,189.9206349206349
-231.0,190.93333333333334
-231.0,191.94603174603174
-231.0,192.95873015873013
-231.0,193.97142857142856
-231.0,194.984126984127
-231.0,195.9968253968254
-231.0,197.00952380952378
-231.0,198.0222222222222
-231.0,199.03492063492064
-231.0,200.04761904761904
-231.0,201.06031746031744
-231.0,202.07301587301586
-231.0,203.0857142857143
-231.0,204.0984126984127
-231.0,205.1111111111111
-231.0,206.1238095238095
-231.0,207.13650793650794
-231.0,208.14920634920634
-231.0,209.16190476190474
-231.0,210.17460317460316
-231.0,211.1873015873016
-231.0,212.2
